from, to, dqf, range, status, distance, angle
2, 3, 86, 86, 16, 50, 180
2, 3, 93, 96, 16, 50, 180
2, 3, 84, 83, 16, 50, 180
2, 3, 81, 72, 16, 50, 180
2, 3, 77, 68, 16, 50, 180
2, 3, 76, 82, 16, 50, 180
2, 3, 88, 85, 16, 50, 180
2, 3, 88, 90, 16, 50, 180
2, 3, 89, 83, 16, 50, 180
2, 3, 86, 84, 16, 50, 180
2, 3, 79, 70, 16, 50, 180
2, 3, 89, 103, 16, 50, 180
2, 3, 88, 91, 16, 50, 180
2, 3, 89, 90, 16, 50, 180
2, 3, 87, 89, 16, 50, 180
2, 3, 83, 75, 16, 50, 180
2, 3, 37, 30, 16, 50, 180
2, 3, 83, 87, 16, 50, 180
2, 3, 86, 81, 16, 50, 180
2, 3, 85, 81, 16, 50, 180
2, 3, 82, 71, 16, 50, 180
2, 3, 89, 88, 16, 50, 180
2, 3, 87, 98, 16, 50, 180
2, 3, 90, 95, 16, 50, 180
2, 3, 86, 80, 16, 50, 180
2, 3, 82, 83, 16, 50, 180
2, 3, 75, 47, 16, 50, 180
2, 3, 81, 80, 16, 50, 180
2, 3, 91, 96, 16, 50, 180
2, 3, 85, 87, 16, 50, 180
2, 3, 85, 91, 16, 50, 180
2, 3, 89, 93, 16, 50, 180
2, 3, 87, 96, 16, 50, 180
2, 3, 94, 84, 16, 50, 180
2, 3, 86, 89, 16, 50, 180
2, 3, 83, 66, 16, 50, 180
2, 3, 78, 74, 16, 50, 180
2, 3, 0, 58, 16, 50, 180
2, 3, 85, 86, 16, 50, 180
2, 3, 85, 91, 16, 50, 180
2, 3, 87, 83, 16, 50, 180
2, 3, 77, 65, 16, 50, 180
2, 3, 73, 71, 16, 50, 180
2, 3, 85, 91, 16, 50, 180
2, 3, 90, 90, 16, 50, 180
2, 3, 86, 89, 16, 50, 180
2, 3, 87, 81, 16, 50, 180
2, 3, 90, 89, 16, 50, 180
2, 3, 89, 89, 16, 50, 180
2, 3, 76, 75, 16, 50, 180
2, 3, 84, 75, 16, 50, 180
2, 3, 82, 79, 16, 50, 180
2, 3, 92, 99, 16, 50, 180
2, 3, 75, 66, 16, 50, 180
2, 3, 73, 81, 16, 50, 180
2, 3, 84, 72, 16, 50, 180
2, 3, 79, 73, 16, 50, 180
2, 3, 43, 52, 16, 50, 180
2, 3, 88, 98, 16, 50, 180
2, 3, 82, 83, 16, 50, 180
2, 3, 84, 72, 16, 50, 180
2, 3, 85, 80, 16, 50, 180
2, 3, 85, 99, 16, 50, 180
2, 3, 85, 78, 16, 50, 180
2, 3, 79, 73, 16, 50, 180
2, 3, 74, 72, 16, 50, 180
2, 3, 78, 78, 16, 50, 180
2, 3, 89, 91, 16, 50, 180
2, 3, 77, 70, 16, 50, 180
2, 3, 87, 86, 16, 50, 180
2, 3, 77, 67, 16, 50, 180
2, 3, 88, 76, 16, 50, 180
2, 3, 76, 72, 16, 50, 180
2, 3, 88, 92, 16, 50, 180
2, 3, 91, 107, 16, 50, 180
2, 3, 83, 79, 16, 50, 180
2, 3, 86, 88, 16, 50, 180
2, 3, 91, 92, 16, 50, 180
2, 3, 54, 45, 16, 50, 180
2, 3, 74, 64, 16, 50, 180
2, 3, 86, 94, 16, 50, 180
2, 3, 83, 69, 16, 50, 180
2, 3, 85, 86, 16, 50, 180
2, 3, 71, 54, 16, 50, 180
2, 3, 88, 87, 16, 50, 180
2, 3, 92, 95, 16, 50, 180
2, 3, 89, 90, 16, 50, 180
2, 3, 86, 84, 16, 50, 180
2, 3, 84, 84, 16, 50, 180
2, 3, 77, 67, 16, 50, 180
2, 3, 84, 90, 16, 50, 180
2, 3, 77, 82, 16, 50, 180
2, 3, 74, 76, 16, 50, 180
2, 3, 88, 83, 16, 50, 180
2, 3, 79, 78, 16, 50, 180
2, 3, 75, 66, 16, 50, 180
2, 3, 80, 74, 16, 50, 180
2, 3, 90, 98, 16, 50, 180
2, 3, 86, 79, 16, 50, 180
2, 3, 80, 79, 16, 50, 180
2, 3, 78, 76, 16, 50, 180
2, 3, 92, 93, 16, 50, 180
2, 3, 85, 86, 16, 50, 180
2, 3, 85, 93, 16, 50, 180
2, 3, 88, 103, 16, 50, 180
2, 3, 88, 88, 16, 50, 180
2, 3, 83, 83, 16, 50, 180
2, 3, 89, 88, 16, 50, 180
2, 3, 85, 90, 16, 50, 180
2, 3, 80, 70, 16, 50, 180
2, 3, 88, 86, 16, 50, 180
2, 3, 85, 78, 16, 50, 180
2, 3, 82, 85, 16, 50, 180
2, 3, 87, 94, 16, 50, 180
2, 3, 79, 72, 16, 50, 180
2, 3, 77, 81, 16, 50, 180
2, 3, 85, 81, 16, 50, 180
2, 3, 83, 91, 16, 50, 180
2, 3, 81, 64, 16, 50, 180
2, 3, 89, 93, 16, 50, 180
2, 3, 90, 92, 16, 50, 180
2, 3, 91, 92, 16, 50, 180
2, 3, 94, 108, 16, 50, 180
2, 3, 86, 98, 16, 50, 180
2, 3, 90, 93, 16, 50, 180
2, 3, 83, 82, 16, 50, 180
2, 3, 88, 104, 16, 50, 180
2, 3, 81, 88, 16, 50, 180
2, 3, 81, 91, 16, 50, 180
2, 3, 88, 83, 16, 50, 180
2, 3, 89, 92, 16, 50, 180
2, 3, 83, 77, 16, 50, 180
2, 3, 88, 88, 16, 50, 180
2, 3, 88, 95, 16, 50, 180
2, 3, 90, 84, 16, 50, 180
2, 3, 86, 84, 16, 50, 180
2, 3, 85, 86, 16, 50, 180
2, 3, 82, 75, 16, 50, 180
2, 3, 86, 91, 16, 50, 180
2, 3, 81, 81, 16, 50, 180
2, 3, 59, 64, 16, 50, 180
2, 3, 88, 83, 16, 50, 180
2, 3, 85, 94, 16, 50, 180
2, 3, 83, 77, 16, 50, 180
2, 3, 88, 91, 16, 50, 180
2, 3, 95, 96, 16, 50, 180
2, 3, 90, 96, 16, 50, 180
2, 3, 88, 85, 16, 50, 180
2, 3, 82, 79, 16, 50, 180
2, 3, 78, 73, 16, 50, 180
2, 3, 98, 95, 16, 50, 180
2, 3, 83, 89, 16, 50, 180
