from, to, dqf, range, status, distance, angle
2, 3, 81, 86, 16, 50, 300
2, 3, 82, 83, 16, 50, 300
2, 3, 79, 81, 16, 50, 300
2, 3, 83, 89, 16, 50, 300
2, 3, 85, 92, 16, 50, 300
2, 3, 89, 96, 16, 50, 300
2, 3, 81, 80, 16, 50, 300
2, 3, 84, 77, 16, 50, 300
2, 3, 75, 81, 16, 50, 300
2, 3, 80, 77, 16, 50, 300
2, 3, 90, 95, 16, 50, 300
2, 3, 62, 100, 16, 50, 300
2, 3, 83, 72, 16, 50, 300
2, 3, 73, 64, 16, 50, 300
2, 3, 71, 90, 16, 50, 300
2, 3, 78, 79, 16, 50, 300
2, 3, 84, 83, 16, 50, 300
2, 3, 83, 81, 16, 50, 300
2, 3, 80, 83, 16, 50, 300
2, 3, 62, 69, 16, 50, 300
2, 3, 74, 92, 16, 50, 300
2, 3, 74, 55, 16, 50, 300
2, 3, 83, 80, 16, 50, 300
2, 3, 79, 62, 16, 50, 300
2, 3, 84, 83, 16, 50, 300
2, 3, 82, 66, 16, 50, 300
2, 3, 72, 67, 16, 50, 300
2, 3, 76, 68, 16, 50, 300
2, 3, 85, 87, 16, 50, 300
2, 3, 81, 80, 16, 50, 300
2, 3, 73, 64, 16, 50, 300
2, 3, 68, 64, 16, 50, 300
2, 3, 80, 97, 16, 50, 300
2, 3, 80, 76, 16, 50, 300
2, 3, 84, 86, 16, 50, 300
2, 3, 80, 83, 16, 50, 300
2, 3, 86, 84, 16, 50, 300
2, 3, 84, 81, 16, 50, 300
2, 3, 80, 84, 16, 50, 300
2, 3, 84, 90, 16, 50, 300
2, 3, 81, 78, 16, 50, 300
2, 3, 84, 95, 16, 50, 300
2, 3, 70, 71, 16, 50, 300
2, 3, 68, 69, 16, 50, 300
2, 3, 70, 64, 16, 50, 300
2, 3, 78, 84, 16, 50, 300
2, 3, 76, 80, 16, 50, 300
2, 3, 84, 85, 16, 50, 300
2, 3, 85, 90, 16, 50, 300
2, 3, 82, 76, 16, 50, 300
2, 3, 83, 80, 16, 50, 300
2, 3, 80, 69, 16, 50, 300
2, 3, 83, 76, 16, 50, 300
2, 3, 81, 74, 16, 50, 300
2, 3, 85, 91, 16, 50, 300
2, 3, 76, 79, 16, 50, 300
2, 3, 86, 92, 16, 50, 300
2, 3, 76, 64, 16, 50, 300
2, 3, 84, 86, 16, 50, 300
2, 3, 84, 83, 16, 50, 300
2, 3, 87, 88, 16, 50, 300
2, 3, 80, 81, 16, 50, 300
2, 3, 84, 81, 16, 50, 300
2, 3, 83, 90, 16, 50, 300
2, 3, 81, 78, 16, 50, 300
2, 3, 70, 56, 16, 50, 300
2, 3, 85, 90, 16, 50, 300
2, 3, 74, 69, 16, 50, 300
2, 3, 71, 70, 16, 50, 300
2, 3, 95, 74, 16, 50, 300
2, 3, 82, 78, 16, 50, 300
2, 3, 76, 71, 16, 50, 300
2, 3, 84, 81, 16, 50, 300
2, 3, 87, 86, 16, 50, 300
2, 3, 81, 80, 16, 50, 300
2, 3, 86, 81, 16, 50, 300
2, 3, 84, 76, 16, 50, 300
2, 3, 82, 81, 16, 50, 300
2, 3, 83, 85, 16, 50, 300
2, 3, 83, 83, 16, 50, 300
2, 3, 5, 99, 16, 50, 300
2, 3, 72, 79, 16, 50, 300
2, 3, 79, 80, 16, 50, 300
2, 3, 82, 75, 16, 50, 300
