from, to, dqf, range, status, distance, angle
2, 3, 88, 110, 16, 100, 180
2, 3, 87, 112, 16, 100, 180
2, 3, 85, 119, 16, 100, 180
2, 3, 86, 120, 16, 100, 180
2, 3, 84, 113, 16, 100, 180
2, 3, 88, 135, 16, 100, 180
2, 3, 88, 124, 16, 100, 180
2, 3, 89, 128, 16, 100, 180
2, 3, 85, 140, 16, 100, 180
2, 3, 92, 154, 16, 100, 180
2, 3, 90, 133, 16, 100, 180
2, 3, 94, 145, 16, 100, 180
2, 3, 88, 145, 16, 100, 180
2, 3, 96, 149, 16, 100, 180
2, 3, 91, 142, 16, 100, 180
2, 3, 92, 129, 16, 100, 180
2, 3, 91, 143, 16, 100, 180
2, 3, 95, 147, 16, 100, 180
2, 3, 92, 146, 16, 100, 180
2, 3, 90, 146, 16, 100, 180
2, 3, 93, 158, 16, 100, 180
2, 3, 82, 123, 16, 100, 180
2, 3, 82, 147, 16, 100, 180
2, 3, 92, 146, 16, 100, 180
2, 3, 94, 138, 16, 100, 180
2, 3, 93, 139, 16, 100, 180
2, 3, 96, 150, 16, 100, 180
2, 3, 90, 128, 16, 100, 180
2, 3, 94, 147, 16, 100, 180
2, 3, 83, 120, 16, 100, 180
2, 3, 96, 149, 16, 100, 180
2, 3, 94, 147, 16, 100, 180
2, 3, 94, 151, 16, 100, 180
2, 3, 90, 155, 16, 100, 180
2, 3, 83, 128, 16, 100, 180
2, 3, 91, 160, 16, 100, 180
2, 3, 91, 152, 16, 100, 180
2, 3, 83, 106, 16, 100, 180
2, 3, 94, 144, 16, 100, 180
2, 3, 89, 139, 16, 100, 180
2, 3, 95, 144, 16, 100, 180
2, 3, 94, 146, 16, 100, 180
2, 3, 96, 150, 16, 100, 180
2, 3, 92, 137, 16, 100, 180
2, 3, 92, 143, 16, 100, 180
2, 3, 80, 135, 16, 100, 180
2, 3, 86, 152, 16, 100, 180
2, 3, 93, 145, 16, 100, 180
2, 3, 91, 147, 16, 100, 180
2, 3, 93, 142, 16, 100, 180
2, 3, 95, 152, 16, 100, 180
2, 3, 89, 146, 16, 100, 180
2, 3, 92, 150, 16, 100, 180
2, 3, 90, 139, 16, 100, 180
2, 3, 85, 123, 16, 100, 180
2, 3, 93, 149, 16, 100, 180
2, 3, 93, 132, 16, 100, 180
2, 3, 85, 145, 16, 100, 180
2, 3, 86, 150, 16, 100, 180
2, 3, 83, 143, 16, 100, 180
2, 3, 91, 135, 16, 100, 180
2, 3, 86, 108, 16, 100, 180
2, 3, 86, 113, 16, 100, 180
2, 3, 86, 126, 16, 100, 180
2, 3, 92, 139, 16, 100, 180
2, 3, 88, 136, 16, 100, 180
2, 3, 85, 110, 16, 100, 180
2, 3, 94, 138, 16, 100, 180
2, 3, 94, 149, 16, 100, 180
2, 3, 93, 148, 16, 100, 180
2, 3, 89, 148, 16, 100, 180
2, 3, 90, 135, 16, 100, 180
2, 3, 88, 106, 16, 100, 180
2, 3, 93, 139, 16, 100, 180
2, 3, 93, 141, 16, 100, 180
2, 3, 93, 142, 16, 100, 180
2, 3, 92, 141, 16, 100, 180
2, 3, 91, 142, 16, 100, 180
2, 3, 92, 152, 16, 100, 180
2, 3, 87, 137, 16, 100, 180
2, 3, 90, 130, 16, 100, 180
2, 3, 91, 134, 16, 100, 180
2, 3, 68, 81, 16, 100, 180
2, 3, 86, 141, 16, 100, 180
2, 3, 93, 140, 16, 100, 180
2, 3, 95, 149, 16, 100, 180
2, 3, 95, 147, 16, 100, 180
2, 3, 88, 140, 16, 100, 180
2, 3, 52, 87, 16, 100, 180
2, 3, 92, 143, 16, 100, 180
2, 3, 92, 132, 16, 100, 180
2, 3, 89, 141, 16, 100, 180
2, 3, 93, 146, 16, 100, 180
2, 3, 93, 147, 16, 100, 180
2, 3, 82, 151, 16, 100, 180
2, 3, 86, 142, 16, 100, 180
2, 3, 86, 146, 16, 100, 180
2, 3, 91, 134, 16, 100, 180
2, 3, 95, 143, 16, 100, 180
2, 3, 89, 125, 16, 100, 180
2, 3, 90, 143, 16, 100, 180
2, 3, 93, 146, 16, 100, 180
2, 3, 91, 145, 16, 100, 180
2, 3, 93, 150, 16, 100, 180
2, 3, 92, 136, 16, 100, 180
2, 3, 92, 146, 16, 100, 180
