from, to, dqf, range, status, distance, angle
2, 3, 80, 134, 16, 200, 0
2, 3, 76, 92, 16, 200, 0
2, 3, 100, 94, 16, 200, 0
2, 3, 60, 13, 16, 200, 0
2, 3, 64, 68, 16, 200, 0
2, 3, 83, 105, 16, 200, 0
2, 3, 74, 136, 16, 200, 0
2, 3, 96, 211, 16, 200, 0
2, 3, 78, 142, 16, 200, 0
2, 3, 86, 195, 16, 200, 0
2, 3, 65, 85, 16, 200, 0
2, 3, 88, 105, 16, 200, 0
2, 3, 85, 103, 16, 200, 0
2, 3, 76, 119, 16, 200, 0
2, 3, 92, 149, 16, 200, 0
2, 3, 84, 112, 16, 200, 0
2, 3, 76, 145, 16, 200, 0
2, 3, 82, 116, 16, 200, 0
2, 3, 82, 79, 16, 200, 0
2, 3, 72, 99, 16, 200, 0
2, 3, 78, 256, 16, 200, 0
2, 3, 78, 85, 16, 200, 0
2, 3, 74, 94, 16, 200, 0
2, 3, 70, 160, 16, 200, 0
2, 3, 72, 115, 16, 200, 0
2, 3, 83, 110, 16, 200, 0
2, 3, 91, 131, 16, 200, 0
2, 3, 82, 103, 16, 200, 0
2, 3, 50, 51, 16, 200, 0
2, 3, 65, 97, 16, 200, 0
2, 3, 70, 105, 16, 200, 0
2, 3, 79, 208, 16, 200, 0
2, 3, 92, 117, 16, 200, 0
2, 3, 76, 111, 16, 200, 0
2, 3, 91, 110, 16, 200, 0
2, 3, 80, 143, 16, 200, 0
2, 3, 90, 144, 16, 200, 0
2, 3, 74, 173, 16, 200, 0
2, 3, 64, 137, 16, 200, 0
2, 3, 60, 66, 16, 200, 0
2, 3, 82, 153, 16, 200, 0
2, 3, 75, 92, 16, 200, 0
2, 3, 68, 106, 16, 200, 0
2, 3, 76, 128, 16, 200, 0
2, 3, 72, 97, 16, 200, 0
2, 3, 77, 227, 16, 200, 0
2, 3, 76, 107, 16, 200, 0
2, 3, 74, 111, 16, 200, 0
2, 3, 64, 96, 16, 200, 0
2, 3, 78, 87, 16, 200, 0
2, 3, 73, 100, 16, 200, 0
2, 3, 88, 100, 16, 200, 0
2, 3, 82, 119, 16, 200, 0
2, 3, 82, 166, 16, 200, 0
2, 3, 73, 138, 16, 200, 0
2, 3, 78, 83, 16, 200, 0
2, 3, 67, 101, 16, 200, 0
2, 3, 90, 169, 16, 200, 0
2, 3, 0, 63, 16, 200, 0
2, 3, 70, 59, 16, 200, 0
2, 3, 97, 161, 16, 200, 0
2, 3, 98, 181, 16, 200, 0
2, 3, 83, 186, 16, 200, 0
2, 3, 76, 111, 16, 200, 0
2, 3, 72, 96, 16, 200, 0
2, 3, 74, 95, 16, 200, 0
2, 3, 69, 95, 16, 200, 0
2, 3, 60, 100, 16, 200, 0
2, 3, 79, 90, 16, 200, 0
2, 3, 74, 113, 16, 200, 0
2, 3, 82, 154, 16, 200, 0
2, 3, 96, 116, 16, 200, 0
2, 3, 50, 72, 16, 200, 0
2, 3, 100, 107, 16, 200, 0
2, 3, 80, 98, 16, 200, 0
2, 3, 65, 89, 16, 200, 0
2, 3, 85, 159, 16, 200, 0
2, 3, 61, 142, 16, 200, 0
2, 3, 63, 78, 16, 200, 0
2, 3, 77, 174, 16, 200, 0
2, 3, 94, 208, 16, 200, 0
2, 3, 91, 232, 16, 200, 0
2, 3, 74, 150, 16, 200, 0
2, 3, 85, 60, 16, 200, 0
2, 3, 64, 133, 16, 200, 0
2, 3, 63, 90, 16, 200, 0
2, 3, 77, 145, 16, 200, 0
2, 3, 54, 61, 16, 200, 0
2, 3, 69, 99, 16, 200, 0
2, 3, 76, 65, 16, 200, 0
2, 3, 51, 71, 16, 200, 0
2, 3, 76, 74, 16, 200, 0
2, 3, 76, 113, 16, 200, 0
2, 3, 83, 86, 16, 200, 0
2, 3, 82, 106, 16, 200, 0
2, 3, 85, 91, 16, 200, 0
2, 3, 56, 82, 16, 200, 0
2, 3, 57, 55, 16, 200, 0
2, 3, 0, 5, 16, 200, 0
2, 3, 99, 148, 16, 200, 0
2, 3, 97, 109, 16, 200, 0
2, 3, 81, 113, 16, 200, 0
2, 3, 77, 111, 16, 200, 0
2, 3, 95, 190, 16, 200, 0
2, 3, 93, 161, 16, 200, 0
2, 3, 58, 72, 16, 200, 0
2, 3, 69, 73, 16, 200, 0
2, 3, 63, 101, 16, 200, 0
2, 3, 79, 93, 16, 200, 0
2, 3, 79, 114, 16, 200, 0
2, 3, 84, 121, 16, 200, 0
2, 3, 71, 96, 16, 200, 0
2, 3, 84, 91, 16, 200, 0
2, 3, 78, 98, 16, 200, 0
2, 3, 86, 133, 16, 200, 0
2, 3, 90, 91, 16, 200, 0
2, 3, 73, 46, 16, 200, 0
2, 3, 73, 102, 16, 200, 0
2, 3, 80, 139, 16, 200, 0
2, 3, 81, 115, 16, 200, 0
2, 3, 0, 127, 16, 200, 0
2, 3, 92, 119, 16, 200, 0
2, 3, 90, 117, 16, 200, 0
2, 3, 65, 70, 16, 200, 0
2, 3, 92, 124, 16, 200, 0
2, 3, 73, 103, 16, 200, 0
2, 3, 77, 122, 16, 200, 0
