from, to, dqf, range, status, distance, angle
2, 3, 90, 130, 16, 100, 330
2, 3, 94, 135, 16, 100, 330
2, 3, 89, 138, 16, 100, 330
2, 3, 95, 139, 16, 100, 330
2, 3, 98, 129, 16, 100, 330
2, 3, 94, 138, 16, 100, 330
2, 3, 91, 138, 16, 100, 330
2, 3, 84, 114, 16, 100, 330
2, 3, 80, 100, 16, 100, 330
2, 3, 97, 137, 16, 100, 330
2, 3, 92, 148, 16, 100, 330
2, 3, 88, 135, 16, 100, 330
2, 3, 84, 115, 16, 100, 330
2, 3, 93, 145, 16, 100, 330
2, 3, 89, 141, 16, 100, 330
2, 3, 88, 127, 16, 100, 330
2, 3, 90, 136, 16, 100, 330
2, 3, 87, 130, 16, 100, 330
2, 3, 92, 135, 16, 100, 330
2, 3, 93, 132, 16, 100, 330
2, 3, 83, 98, 16, 100, 330
2, 3, 93, 148, 16, 100, 330
2, 3, 87, 130, 16, 100, 330
2, 3, 84, 124, 16, 100, 330
2, 3, 83, 126, 16, 100, 330
2, 3, 99, 138, 16, 100, 330
2, 3, 89, 146, 16, 100, 330
2, 3, 90, 143, 16, 100, 330
2, 3, 92, 135, 16, 100, 330
2, 3, 90, 139, 16, 100, 330
2, 3, 92, 152, 16, 100, 330
2, 3, 94, 155, 16, 100, 330
2, 3, 84, 132, 16, 100, 330
2, 3, 86, 137, 16, 100, 330
2, 3, 80, 98, 16, 100, 330
2, 3, 87, 145, 16, 100, 330
2, 3, 96, 143, 16, 100, 330
2, 3, 88, 131, 16, 100, 330
2, 3, 95, 147, 16, 100, 330
2, 3, 91, 141, 16, 100, 330
2, 3, 90, 141, 16, 100, 330
2, 3, 94, 143, 16, 100, 330
2, 3, 82, 131, 16, 100, 330
2, 3, 93, 146, 16, 100, 330
2, 3, 87, 138, 16, 100, 330
2, 3, 80, 138, 16, 100, 330
2, 3, 91, 144, 16, 100, 330
2, 3, 87, 124, 16, 100, 330
2, 3, 92, 134, 16, 100, 330
2, 3, 94, 132, 16, 100, 330
2, 3, 89, 138, 16, 100, 330
2, 3, 94, 144, 16, 100, 330
2, 3, 97, 135, 16, 100, 330
2, 3, 89, 138, 16, 100, 330
2, 3, 97, 147, 16, 100, 330
2, 3, 90, 132, 16, 100, 330
