from, to, dqf, range, status, distance, angle
2, 3, 69, 90, 16, 100, 240
2, 3, 80, 114, 16, 100, 240
2, 3, 75, 92, 16, 100, 240
2, 3, 69, 82, 16, 100, 240
2, 3, 73, 106, 16, 100, 240
2, 3, 75, 100, 16, 100, 240
2, 3, 68, 84, 16, 100, 240
2, 3, 74, 113, 16, 100, 240
2, 3, 77, 98, 16, 100, 240
2, 3, 67, 78, 16, 100, 240
2, 3, 74, 98, 16, 100, 240
2, 3, 70, 91, 16, 100, 240
2, 3, 67, 83, 16, 100, 240
2, 3, 75, 100, 16, 100, 240
2, 3, 72, 101, 16, 100, 240
2, 3, 78, 98, 16, 100, 240
2, 3, 68, 95, 16, 100, 240
2, 3, 64, 78, 16, 100, 240
2, 3, 81, 105, 16, 100, 240
2, 3, 64, 75, 16, 100, 240
2, 3, 67, 74, 16, 100, 240
2, 3, 76, 98, 16, 100, 240
2, 3, 73, 111, 16, 100, 240
2, 3, 76, 95, 16, 100, 240
2, 3, 64, 68, 16, 100, 240
2, 3, 73, 97, 16, 100, 240
2, 3, 72, 99, 16, 100, 240
2, 3, 67, 75, 16, 100, 240
2, 3, 58, 63, 16, 100, 240
2, 3, 62, 87, 16, 100, 240
2, 3, 70, 79, 16, 100, 240
2, 3, 65, 85, 16, 100, 240
2, 3, 72, 93, 16, 100, 240
2, 3, 64, 66, 16, 100, 240
2, 3, 67, 71, 16, 100, 240
2, 3, 78, 115, 16, 100, 240
2, 3, 76, 103, 16, 100, 240
2, 3, 74, 86, 16, 100, 240
2, 3, 69, 90, 16, 100, 240
2, 3, 63, 67, 16, 100, 240
2, 3, 75, 101, 16, 100, 240
2, 3, 76, 101, 16, 100, 240
2, 3, 88, 109, 16, 100, 240
2, 3, 77, 73, 16, 100, 240
2, 3, 76, 88, 16, 100, 240
2, 3, 69, 88, 16, 100, 240
2, 3, 76, 81, 16, 100, 240
2, 3, 69, 93, 16, 100, 240
2, 3, 72, 92, 16, 100, 240
2, 3, 79, 105, 16, 100, 240
2, 3, 77, 97, 16, 100, 240
2, 3, 74, 90, 16, 100, 240
2, 3, 80, 113, 16, 100, 240
2, 3, 75, 97, 16, 100, 240
2, 3, 80, 99, 16, 100, 240
2, 3, 72, 99, 16, 100, 240
2, 3, 71, 92, 16, 100, 240
2, 3, 75, 86, 16, 100, 240
2, 3, 71, 110, 16, 100, 240
2, 3, 73, 93, 16, 100, 240
2, 3, 72, 109, 16, 100, 240
2, 3, 58, 64, 16, 100, 240
2, 3, 78, 100, 16, 100, 240
2, 3, 72, 88, 16, 100, 240
2, 3, 74, 94, 16, 100, 240
2, 3, 66, 85, 16, 100, 240
2, 3, 59, 72, 16, 100, 240
2, 3, 73, 94, 16, 100, 240
2, 3, 70, 87, 16, 100, 240
2, 3, 81, 108, 16, 100, 240
2, 3, 75, 104, 16, 100, 240
2, 3, 75, 95, 16, 100, 240
2, 3, 72, 83, 16, 100, 240
2, 3, 71, 93, 16, 100, 240
2, 3, 63, 75, 16, 100, 240
2, 3, 67, 82, 16, 100, 240
2, 3, 70, 90, 16, 100, 240
2, 3, 62, 84, 16, 100, 240
2, 3, 69, 68, 16, 100, 240
2, 3, 72, 86, 16, 100, 240
2, 3, 63, 68, 16, 100, 240
2, 3, 83, 156, 16, 100, 240
2, 3, 71, 70, 16, 100, 240
2, 3, 69, 97, 16, 100, 240
2, 3, 77, 77, 16, 100, 240
2, 3, 66, 81, 16, 100, 240
2, 3, 59, 73, 16, 100, 240
2, 3, 78, 86, 16, 100, 240
