from, to, dqf, range, status, distance, angle
2, 3, 81, 146, 16, 200, 270
2, 3, 73, 143, 16, 200, 270
2, 3, 72, 142, 16, 200, 270
2, 3, 87, 136, 16, 200, 270
2, 3, 78, 148, 16, 200, 270
2, 3, 91, 167, 16, 200, 270
2, 3, 84, 142, 16, 200, 270
2, 3, 92, 124, 16, 200, 270
2, 3, 89, 143, 16, 200, 270
2, 3, 89, 157, 16, 200, 270
2, 3, 95, 133, 16, 200, 270
2, 3, 68, 179, 16, 200, 270
2, 3, 84, 142, 16, 200, 270
2, 3, 43, 173, 16, 200, 270
2, 3, 80, 146, 16, 200, 270
2, 3, 94, 199, 16, 200, 270
2, 3, 76, 153, 16, 200, 270
2, 3, 82, 135, 16, 200, 270
2, 3, 64, 164, 16, 200, 270
2, 3, 90, 176, 16, 200, 270
2, 3, 100, 199, 16, 200, 270
2, 3, 69, 173, 16, 200, 270
