from, to, dqf, range, status, distance, angle
2, 3, 89, 90, 16, 50, 240
2, 3, 92, 90, 16, 50, 240
2, 3, 94, 92, 16, 50, 240
2, 3, 91, 96, 16, 50, 240
2, 3, 87, 93, 16, 50, 240
2, 3, 90, 92, 16, 50, 240
2, 3, 92, 98, 16, 50, 240
2, 3, 89, 90, 16, 50, 240
2, 3, 85, 80, 16, 50, 240
2, 3, 74, 65, 16, 50, 240
2, 3, 82, 94, 16, 50, 240
2, 3, 90, 91, 16, 50, 240
2, 3, 86, 91, 16, 50, 240
2, 3, 92, 91, 16, 50, 240
2, 3, 92, 96, 16, 50, 240
2, 3, 85, 89, 16, 50, 240
2, 3, 95, 109, 16, 50, 240
2, 3, 87, 101, 16, 50, 240
2, 3, 90, 90, 16, 50, 240
2, 3, 89, 86, 16, 50, 240
2, 3, 84, 84, 16, 50, 240
2, 3, 75, 74, 16, 50, 240
2, 3, 89, 96, 16, 50, 240
2, 3, 82, 73, 16, 50, 240
2, 3, 86, 87, 16, 50, 240
2, 3, 79, 72, 16, 50, 240
2, 3, 90, 89, 16, 50, 240
2, 3, 95, 104, 16, 50, 240
2, 3, 81, 77, 16, 50, 240
2, 3, 88, 91, 16, 50, 240
2, 3, 92, 92, 16, 50, 240
2, 3, 87, 80, 16, 50, 240
2, 3, 86, 83, 16, 50, 240
2, 3, 92, 97, 16, 50, 240
2, 3, 75, 62, 16, 50, 240
2, 3, 87, 89, 16, 50, 240
2, 3, 82, 88, 16, 50, 240
2, 3, 91, 89, 16, 50, 240
2, 3, 87, 97, 16, 50, 240
2, 3, 89, 93, 16, 50, 240
2, 3, 94, 96, 16, 50, 240
2, 3, 88, 88, 16, 50, 240
2, 3, 90, 87, 16, 50, 240
2, 3, 100, 86, 16, 50, 240
2, 3, 87, 92, 16, 50, 240
2, 3, 88, 85, 16, 50, 240
2, 3, 79, 81, 16, 50, 240
2, 3, 77, 55, 16, 50, 240
2, 3, 89, 83, 16, 50, 240
2, 3, 91, 83, 16, 50, 240
2, 3, 82, 85, 16, 50, 240
2, 3, 88, 81, 16, 50, 240
2, 3, 92, 100, 16, 50, 240
2, 3, 80, 61, 16, 50, 240
2, 3, 89, 89, 16, 50, 240
2, 3, 88, 83, 16, 50, 240
2, 3, 89, 88, 16, 50, 240
2, 3, 87, 79, 16, 50, 240
2, 3, 77, 68, 16, 50, 240
2, 3, 80, 96, 16, 50, 240
2, 3, 81, 83, 16, 50, 240
2, 3, 86, 80, 16, 50, 240
2, 3, 85, 84, 16, 50, 240
2, 3, 86, 87, 16, 50, 240
2, 3, 85, 71, 16, 50, 240
2, 3, 82, 77, 16, 50, 240
2, 3, 93, 97, 16, 50, 240
2, 3, 97, 93, 16, 50, 240
2, 3, 91, 100, 16, 50, 240
2, 3, 89, 85, 16, 50, 240
2, 3, 81, 71, 16, 50, 240
2, 3, 72, 79, 16, 50, 240
2, 3, 85, 81, 16, 50, 240
2, 3, 87, 89, 16, 50, 240
2, 3, 82, 62, 16, 50, 240
2, 3, 95, 94, 16, 50, 240
2, 3, 88, 80, 16, 50, 240
2, 3, 90, 90, 16, 50, 240
2, 3, 86, 87, 16, 50, 240
2, 3, 81, 82, 16, 50, 240
2, 3, 84, 77, 16, 50, 240
2, 3, 81, 71, 16, 50, 240
2, 3, 88, 81, 16, 50, 240
2, 3, 87, 90, 16, 50, 240
2, 3, 81, 85, 16, 50, 240
2, 3, 91, 86, 16, 50, 240
2, 3, 91, 92, 16, 50, 240
2, 3, 82, 65, 16, 50, 240
2, 3, 90, 86, 16, 50, 240
2, 3, 91, 81, 16, 50, 240
2, 3, 91, 90, 16, 50, 240
2, 3, 89, 89, 16, 50, 240
2, 3, 88, 82, 16, 50, 240
2, 3, 88, 87, 16, 50, 240
2, 3, 93, 97, 16, 50, 240
2, 3, 86, 94, 16, 50, 240
2, 3, 88, 89, 16, 50, 240
2, 3, 83, 86, 16, 50, 240
2, 3, 81, 77, 16, 50, 240
2, 3, 84, 75, 16, 50, 240
2, 3, 85, 80, 16, 50, 240
2, 3, 76, 78, 16, 50, 240
2, 3, 83, 75, 16, 50, 240
2, 3, 85, 79, 16, 50, 240
2, 3, 89, 84, 16, 50, 240
2, 3, 87, 85, 16, 50, 240
2, 3, 82, 70, 16, 50, 240
2, 3, 90, 89, 16, 50, 240
2, 3, 78, 80, 16, 50, 240
2, 3, 75, 68, 16, 50, 240
2, 3, 75, 61, 16, 50, 240
2, 3, 88, 77, 16, 50, 240
2, 3, 68, 75, 16, 50, 240
2, 3, 78, 62, 16, 50, 240
2, 3, 82, 79, 16, 50, 240
2, 3, 88, 93, 16, 50, 240
2, 3, 91, 93, 16, 50, 240
2, 3, 85, 79, 16, 50, 240
2, 3, 79, 97, 16, 50, 240
2, 3, 83, 83, 16, 50, 240
2, 3, 71, 71, 16, 50, 240
2, 3, 80, 61, 16, 50, 240
2, 3, 93, 91, 16, 50, 240
2, 3, 82, 74, 16, 50, 240
2, 3, 76, 80, 16, 50, 240
2, 3, 91, 90, 16, 50, 240
2, 3, 81, 61, 16, 50, 240
2, 3, 99, 86, 16, 50, 240
2, 3, 92, 88, 16, 50, 240
