from, to, dqf, range, status, distance, angle
2, 3, 72, 82, 16, 100, 270
2, 3, 85, 99, 16, 100, 270
2, 3, 76, 86, 16, 100, 270
2, 3, 77, 85, 16, 100, 270
2, 3, 77, 90, 16, 100, 270
2, 3, 97, 96, 16, 100, 270
2, 3, 86, 109, 16, 100, 270
2, 3, 67, 90, 16, 100, 270
2, 3, 69, 99, 16, 100, 270
2, 3, 78, 104, 16, 100, 270
2, 3, 77, 76, 16, 100, 270
2, 3, 80, 62, 16, 100, 270
2, 3, 84, 75, 16, 100, 270
2, 3, 76, 99, 16, 100, 270
2, 3, 79, 80, 16, 100, 270
2, 3, 85, 73, 16, 100, 270
2, 3, 84, 88, 16, 100, 270
2, 3, 74, 93, 16, 100, 270
2, 3, 90, 116, 16, 100, 270
2, 3, 80, 91, 16, 100, 270
2, 3, 77, 135, 16, 100, 270
2, 3, 80, 96, 16, 100, 270
2, 3, 80, 84, 16, 100, 270
2, 3, 79, 95, 16, 100, 270
2, 3, 72, 79, 16, 100, 270
2, 3, 97, 114, 16, 100, 270
2, 3, 72, 73, 16, 100, 270
2, 3, 80, 101, 16, 100, 270
2, 3, 80, 94, 16, 100, 270
2, 3, 62, 62, 16, 100, 270
2, 3, 68, 79, 16, 100, 270
2, 3, 74, 82, 16, 100, 270
2, 3, 67, 97, 16, 100, 270
2, 3, 74, 101, 16, 100, 270
2, 3, 72, 68, 16, 100, 270
2, 3, 67, 80, 16, 100, 270
2, 3, 82, 83, 16, 100, 270
2, 3, 82, 110, 16, 100, 270
2, 3, 91, 98, 16, 100, 270
2, 3, 85, 114, 16, 100, 270
2, 3, 59, 64, 16, 100, 270
2, 3, 78, 73, 16, 100, 270
2, 3, 0, 97, 16, 100, 270
2, 3, 61, 74, 16, 100, 270
2, 3, 77, 95, 16, 100, 270
2, 3, 68, 79, 16, 100, 270
2, 3, 71, 84, 16, 100, 270
2, 3, 61, 58, 16, 100, 270
2, 3, 74, 61, 16, 100, 270
2, 3, 74, 89, 16, 100, 270
2, 3, 61, 65, 16, 100, 270
2, 3, 67, 86, 16, 100, 270
2, 3, 68, 73, 16, 100, 270
2, 3, 79, 72, 16, 100, 270
2, 3, 65, 77, 16, 100, 270
2, 3, 78, 124, 16, 100, 270
2, 3, 75, 114, 16, 100, 270
2, 3, 81, 142, 16, 100, 270
2, 3, 73, 77, 16, 100, 270
2, 3, 80, 54, 16, 100, 270
2, 3, 80, 82, 16, 100, 270
2, 3, 88, 109, 16, 100, 270
2, 3, 62, 64, 16, 100, 270
2, 3, 64, 61, 16, 100, 270
2, 3, 73, 64, 16, 100, 270
2, 3, 65, 75, 16, 100, 270
2, 3, 71, 66, 16, 100, 270
2, 3, 59, 56, 16, 100, 270
2, 3, 77, 112, 16, 100, 270
2, 3, 71, 91, 16, 100, 270
2, 3, 82, 145, 16, 100, 270
2, 3, 76, 87, 16, 100, 270
2, 3, 99, 87, 16, 100, 270
2, 3, 92, 92, 16, 100, 270
2, 3, 73, 86, 16, 100, 270
2, 3, 70, 69, 16, 100, 270
2, 3, 70, 81, 16, 100, 270
2, 3, 76, 73, 16, 100, 270
2, 3, 84, 109, 16, 100, 270
2, 3, 67, 61, 16, 100, 270
2, 3, 74, 64, 16, 100, 270
2, 3, 82, 114, 16, 100, 270
2, 3, 81, 159, 16, 100, 270
2, 3, 80, 75, 16, 100, 270
2, 3, 80, 73, 16, 100, 270
2, 3, 91, 111, 16, 100, 270
2, 3, 92, 114, 16, 100, 270
2, 3, 84, 84, 16, 100, 270
2, 3, 86, 138, 16, 100, 270
2, 3, 91, 99, 16, 100, 270
2, 3, 68, 65, 16, 100, 270
2, 3, 79, 88, 16, 100, 270
2, 3, 77, 97, 16, 100, 270
2, 3, 68, 70, 16, 100, 270
2, 3, 73, 85, 16, 100, 270
2, 3, 88, 134, 16, 100, 270
2, 3, 71, 79, 16, 100, 270
2, 3, 71, 70, 16, 100, 270
2, 3, 70, 68, 16, 100, 270
2, 3, 72, 143, 16, 100, 270
2, 3, 97, 123, 16, 100, 270
2, 3, 92, 114, 16, 100, 270
2, 3, 93, 132, 16, 100, 270
2, 3, 72, 85, 16, 100, 270
2, 3, 60, 76, 16, 100, 270
2, 3, 63, 93, 16, 100, 270
2, 3, 79, 127, 16, 100, 270
2, 3, 83, 80, 16, 100, 270
2, 3, 90, 99, 16, 100, 270
2, 3, 89, 105, 16, 100, 270
2, 3, 68, 74, 16, 100, 270
2, 3, 85, 99, 16, 100, 270
2, 3, 81, 92, 16, 100, 270
2, 3, 82, 88, 16, 100, 270
2, 3, 87, 131, 16, 100, 270
2, 3, 100, 137, 16, 100, 270
